Timestamp (us),X (g),Y (g),Z (g)
930778821,0.095410,-0.659516,1.184485
930800077,-1.144083,-0.730973,0.615583
930821334,-1.101271,-1.077863,0.765885
930842589,-0.152182,-0.358653,0.785618
930863845,-0.565019,-0.299360,0.676351
930885102,-0.515039,-0.399705,0.678636
930906359,-0.513100,-0.300669,0.677797
930927618,-0.462150,-0.351496,0.679662
930948875,-0.410231,-0.352805,0.681108
930970133,-0.462150,-0.351496,0.679662
930991389,-0.462150,-0.351496,0.679662
931012647,-0.462150,-0.351496,0.679662
931033904,-0.515039,-0.399705,0.678636
931055160,-0.463120,-0.401015,0.680082
931076419,-0.461377,-0.351845,0.631022
931097676,-0.461377,-0.351845,0.631022
931140190,-0.514070,-0.350187,0.678217
931161446,-0.565215,-0.349227,0.628131
931182702,-0.463120,-0.401015,0.680082
931203959,-0.463316,-0.450882,0.631861
931225216,-0.515235,-0.449573,0.630415
931246473,-0.568124,-0.497782,0.629389
931267730,-0.514266,-0.400055,0.629996
931288986,-0.514266,-0.400055,0.629996
931310243,-0.513296,-0.350536,0.629576
931331500,-0.515039,-0.399705,0.678636
931352758,-0.565989,-0.348878,0.676771
931374016,-0.565989,-0.348878,0.676771
931395272,-0.567155,-0.448264,0.628969
931416529,-0.671766,-0.445296,0.674718
931437785,-0.880990,-0.439361,0.766215
931459042,-1.246756,-0.628969,0.660492
931480298,-1.139431,-0.533249,0.565264
931501553,-0.874225,-0.492371,0.280233
931522809,-1.076096,-0.389844,0.030410
931544067,-1.283196,-0.434824,-0.072234
931565323,-1.337435,-0.432467,0.072240
931586578,-1.186710,-0.534034,0.271978
931607833,-1.083842,-0.586171,0.275289
